,full_date_time,config_name,latitude,longitude,elevation,year,month,day,hour,prod,peakpower
835,2020-02-04,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,04,19,0.0,136.8
836,2020-02-04,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,04,20,0.0,136.8
837,2020-02-04,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,04,21,0.0,136.8
838,2020-02-04,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,04,22,0.0,136.8
839,2020-02-04,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,04,23,0.0,136.8
840,2020-02-05,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,05,00,0.0,136.8
841,2020-02-05,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,05,01,0.0,136.8
842,2020-02-05,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,05,02,0.0,136.8
843,2020-02-05,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,05,03,0.0,136.8
844,2020-02-05,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,05,04,0.0,136.8
845,2020-02-05,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,05,05,0.0,136.8
846,2020-02-05,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,05,06,0.0,136.8
847,2020-02-05,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,05,07,34.03447,136.8
848,2020-02-05,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,05,08,68.71738,136.8
849,2020-02-05,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,05,09,91.23055000000001,136.8
850,2020-02-05,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,05,10,105.92833999999999,136.8
851,2020-02-05,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,05,11,112.48243,136.8
852,2020-02-05,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,05,12,64.40407,136.8
853,2020-02-05,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,05,13,15.07126,136.8
854,2020-02-05,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,05,14,54.76378,136.8
855,2020-02-05,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,05,15,46.29038,136.8
856,2020-02-05,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,05,16,0.0,136.8
857,2020-02-05,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,05,17,0.0,136.8
858,2020-02-05,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,05,18,0.0,136.8
859,2020-02-05,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,05,19,0.0,136.8
860,2020-02-05,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,05,20,0.0,136.8
861,2020-02-05,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,05,21,0.0,136.8
862,2020-02-05,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,05,22,0.0,136.8
863,2020-02-05,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,05,23,0.0,136.8
864,2020-02-06,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,06,00,0.0,136.8
865,2020-02-06,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,06,01,0.0,136.8
866,2020-02-06,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,06,02,0.0,136.8
867,2020-02-06,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,06,03,0.0,136.8
868,2020-02-06,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,06,04,0.0,136.8
869,2020-02-06,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,06,05,0.0,136.8
870,2020-02-06,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,06,06,0.0,136.8
871,2020-02-06,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,06,07,31.23965,136.8
872,2020-02-06,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,06,08,68.22626,136.8
873,2020-02-06,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,06,09,88.63546000000001,136.8
874,2020-02-06,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,06,10,106.3921,136.8
875,2020-02-06,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,06,11,110.68762,136.8
876,2020-02-06,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,06,12,106.67527,136.8
877,2020-02-06,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,06,13,95.55342999999999,136.8
878,2020-02-06,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,06,14,74.84738,136.8
879,2020-02-06,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,06,15,44.195980000000006,136.8
880,2020-02-06,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,06,16,0.0,136.8
881,2020-02-06,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,06,17,0.0,136.8
882,2020-02-06,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,06,18,0.0,136.8
883,2020-02-06,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,06,19,0.0,136.8
884,2020-02-06,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,06,20,0.0,136.8
885,2020-02-06,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,06,21,0.0,136.8
886,2020-02-06,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,06,22,0.0,136.8
887,2020-02-06,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,06,23,0.0,136.8
888,2020-02-07,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,07,00,0.0,136.8
889,2020-02-07,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,07,01,0.0,136.8
890,2020-02-07,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,07,02,0.0,136.8
891,2020-02-07,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,07,03,0.0,136.8
892,2020-02-07,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,07,04,0.0,136.8
893,2020-02-07,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,07,05,0.0,136.8
894,2020-02-07,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,07,06,0.0,136.8
895,2020-02-07,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,07,07,31.29984,136.8
896,2020-02-07,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,07,08,66.37673,136.8
897,2020-02-07,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,07,09,85.10464999999999,136.8
898,2020-02-07,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,07,10,95.7983,136.8
899,2020-02-07,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,07,11,101.34418,136.8
900,2020-02-07,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,07,12,99.20599,136.8
901,2020-02-07,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,07,13,89.18266,136.8
902,2020-02-07,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,07,14,71.29195,136.8
903,2020-02-07,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,07,15,41.193220000000004,136.8
904,2020-02-07,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,07,16,0.0,136.8
905,2020-02-07,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,07,17,0.0,136.8
906,2020-02-07,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,07,18,0.0,136.8
907,2020-02-07,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,07,19,0.0,136.8
908,2020-02-07,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,07,20,0.0,136.8
909,2020-02-07,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,07,21,0.0,136.8
910,2020-02-07,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,07,22,0.0,136.8
911,2020-02-07,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,07,23,0.0,136.8
912,2020-02-08,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,08,00,0.0,136.8
913,2020-02-08,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,08,01,0.0,136.8
914,2020-02-08,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,08,02,0.0,136.8
915,2020-02-08,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,08,03,0.0,136.8
916,2020-02-08,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,08,04,0.0,136.8
917,2020-02-08,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,08,05,0.0,136.8
918,2020-02-08,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,08,06,0.0,136.8
919,2020-02-08,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,08,07,30.689709999999998,136.8
920,2020-02-08,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,08,08,65.50668,136.8
921,2020-02-08,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,08,09,83.98289,136.8
922,2020-02-08,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,08,10,95.6232,136.8
923,2020-02-08,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,08,11,100.99123,136.8
924,2020-02-08,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,08,12,98.53294,136.8
925,2020-02-08,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,08,13,89.33998,136.8
926,2020-02-08,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,08,14,71.07991,136.8
927,2020-02-08,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,08,15,43.8444,136.8
928,2020-02-08,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,08,16,0.22846,136.8
929,2020-02-08,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,08,17,0.0,136.8
930,2020-02-08,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,08,18,0.0,136.8
931,2020-02-08,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,08,19,0.0,136.8
932,2020-02-08,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,08,20,0.0,136.8
933,2020-02-08,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,08,21,0.0,136.8
934,2020-02-08,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,08,22,0.0,136.8
935,2020-02-08,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,08,23,0.0,136.8
936,2020-02-09,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,09,00,0.0,136.8
937,2020-02-09,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,09,01,0.0,136.8
938,2020-02-09,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,09,02,0.0,136.8
939,2020-02-09,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,09,03,0.0,136.8
940,2020-02-09,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,09,04,0.0,136.8
941,2020-02-09,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,09,05,0.0,136.8
942,2020-02-09,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,09,06,0.0,136.8
943,2020-02-09,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,09,07,21.855169999999998,136.8
944,2020-02-09,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,09,08,49.403949999999995,136.8
945,2020-02-09,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,09,09,69.26321,136.8
946,2020-02-09,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,09,10,86.49042999999999,136.8
947,2020-02-09,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,09,11,57.33972,136.8
948,2020-02-09,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,09,12,65.12364,136.8
949,2020-02-09,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,09,13,59.118120000000005,136.8
950,2020-02-09,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,09,14,62.012809999999995,136.8
951,2020-02-09,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,09,15,16.87154,136.8
952,2020-02-09,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,09,16,0.22846,136.8
953,2020-02-09,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,09,17,0.0,136.8
954,2020-02-09,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,09,18,0.0,136.8
955,2020-02-09,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,09,19,0.0,136.8
956,2020-02-09,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,09,20,0.0,136.8
957,2020-02-09,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,09,21,0.0,136.8
958,2020-02-09,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,09,22,0.0,136.8
959,2020-02-09,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,09,23,0.0,136.8
960,2020-02-10,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,10,00,0.0,136.8
961,2020-02-10,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,10,01,0.0,136.8
962,2020-02-10,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,10,02,0.0,136.8
963,2020-02-10,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,10,03,0.0,136.8
964,2020-02-10,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,10,04,0.0,136.8
965,2020-02-10,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,10,05,0.0,136.8
966,2020-02-10,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,10,06,0.0,136.8
967,2020-02-10,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,10,07,3.86734,136.8
968,2020-02-10,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,10,08,4.73191,136.8
969,2020-02-10,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,10,09,16.265520000000002,136.8
970,2020-02-10,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,10,10,8.46929,136.8
971,2020-02-10,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,10,11,6.43097,136.8
972,2020-02-10,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,10,12,3.3652800000000003,136.8
973,2020-02-10,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,10,13,2.68675,136.8
974,2020-02-10,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,10,14,11.792159999999999,136.8
975,2020-02-10,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,10,15,2.77978,136.8
976,2020-02-10,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,10,16,0.0,136.8
977,2020-02-10,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,10,17,0.0,136.8
978,2020-02-10,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,10,18,0.0,136.8
979,2020-02-10,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,10,19,0.0,136.8
980,2020-02-10,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,10,20,0.0,136.8
981,2020-02-10,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,10,21,0.0,136.8
982,2020-02-10,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,10,22,0.0,136.8
983,2020-02-10,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,10,23,0.0,136.8
984,2020-02-11,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,11,00,0.0,136.8
985,2020-02-11,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,11,01,0.0,136.8
986,2020-02-11,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,11,02,0.0,136.8
987,2020-02-11,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,11,03,0.0,136.8
988,2020-02-11,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,11,04,0.0,136.8
989,2020-02-11,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,11,05,0.0,136.8
990,2020-02-11,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,11,06,0.0,136.8
991,2020-02-11,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,11,07,15.02338,136.8
992,2020-02-11,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,11,08,19.45022,136.8
993,2020-02-11,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,11,09,35.457190000000004,136.8
994,2020-02-11,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,11,10,26.484479999999998,136.8
995,2020-02-11,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,11,11,49.390269999999994,136.8
996,2020-02-11,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,11,12,96.47136,136.8
997,2020-02-11,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,11,13,83.26879,136.8
998,2020-02-11,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,11,14,68.86786000000001,136.8
999,2020-02-11,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,11,15,33.184940000000005,136.8
1000,2020-02-11,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,11,16,0.40356000000000003,136.8
1001,2020-02-11,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,11,17,0.0,136.8
1002,2020-02-11,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,11,18,0.0,136.8
1003,2020-02-11,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,11,19,0.0,136.8
1004,2020-02-11,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,11,20,0.0,136.8
1005,2020-02-11,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,11,21,0.0,136.8
1006,2020-02-11,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,11,22,0.0,136.8
1007,2020-02-11,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,11,23,0.0,136.8
1008,2020-02-12,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,12,00,0.0,136.8
1009,2020-02-12,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,12,01,0.0,136.8
1010,2020-02-12,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,12,02,0.0,136.8
1011,2020-02-12,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,12,03,0.0,136.8
1012,2020-02-12,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,12,04,0.0,136.8
1013,2020-02-12,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,12,05,0.0,136.8
1014,2020-02-12,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,12,06,0.0,136.8
1015,2020-02-12,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,12,07,31.8744,136.8
1016,2020-02-12,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,12,08,61.1154,136.8
1017,2020-02-12,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,12,09,79.39598,136.8
1018,2020-02-12,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,12,10,76.64357000000001,136.8
1019,2020-02-12,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,12,11,68.90342,136.8
1020,2020-02-12,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,12,12,97.41938,136.8
1021,2020-02-12,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,12,13,87.97882000000001,136.8
1022,2020-02-12,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,12,14,67.79534,136.8
1023,2020-02-12,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,12,15,44.46958,136.8
1024,2020-02-12,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,12,16,0.74556,136.8
1025,2020-02-12,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,12,17,0.0,136.8
1026,2020-02-12,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,12,18,0.0,136.8
1027,2020-02-12,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,12,19,0.0,136.8
1028,2020-02-12,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,12,20,0.0,136.8
1029,2020-02-12,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,12,21,0.0,136.8
1030,2020-02-12,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,12,22,0.0,136.8
1031,2020-02-12,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,12,23,0.0,136.8
1032,2020-02-13,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,13,00,0.0,136.8
1033,2020-02-13,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,13,01,0.0,136.8
1034,2020-02-13,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,13,02,0.0,136.8
1035,2020-02-13,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,13,03,0.0,136.8
1036,2020-02-13,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,13,04,0.0,136.8
1037,2020-02-13,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,13,05,0.0,136.8
1038,2020-02-13,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,13,06,0.0,136.8
1039,2020-02-13,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,13,07,32.83063,136.8
1040,2020-02-13,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,13,08,61.96219,136.8
1041,2020-02-13,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,13,09,82.4562,136.8
1042,2020-02-13,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,13,10,95.71759,136.8
1043,2020-02-13,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,13,11,102.28125999999999,136.8
1044,2020-02-13,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,13,12,94.26751,136.8
1045,2020-02-13,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,13,13,74.5943,136.8
1046,2020-02-13,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,13,14,16.42694,136.8
1047,2020-02-13,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,13,15,10.74974,136.8
1048,2020-02-13,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,13,16,0.8235399999999999,136.8
1049,2020-02-13,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,13,17,0.0,136.8
1050,2020-02-13,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,13,18,0.0,136.8
1051,2020-02-13,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,13,19,0.0,136.8
1052,2020-02-13,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,13,20,0.0,136.8
1053,2020-02-13,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,13,21,0.0,136.8
1054,2020-02-13,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,13,22,0.0,136.8
1055,2020-02-13,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,13,23,0.0,136.8
1056,2020-02-14,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,14,00,0.0,136.8
1057,2020-02-14,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,14,01,0.0,136.8
1058,2020-02-14,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,14,02,0.0,136.8
1059,2020-02-14,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,14,03,0.0,136.8
1060,2020-02-14,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,14,04,0.0,136.8
1061,2020-02-14,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,14,05,0.0,136.8
1062,2020-02-14,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,14,06,0.0,136.8
1063,2020-02-14,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,14,07,34.70069,136.8
1064,2020-02-14,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,14,08,38.05639,136.8
1065,2020-02-14,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,14,09,68.54227,136.8
1066,2020-02-14,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,14,10,91.33726,136.8
1067,2020-02-14,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,14,11,105.71083,136.8
1068,2020-02-14,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,14,12,103.40849,136.8
1069,2020-02-14,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,14,13,88.87486,136.8
1070,2020-02-14,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,14,14,73.83643,136.8
1071,2020-02-14,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,14,15,44.27669,136.8
1072,2020-02-14,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,14,16,1.04652,136.8
1073,2020-02-14,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,14,17,0.0,136.8
1074,2020-02-14,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,14,18,0.0,136.8
1075,2020-02-14,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,14,19,0.0,136.8
1076,2020-02-14,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,14,20,0.0,136.8
1077,2020-02-14,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,14,21,0.0,136.8
1078,2020-02-14,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,14,22,0.0,136.8
1079,2020-02-14,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,14,23,0.0,136.8
1080,2020-02-15,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,15,00,0.0,136.8
1081,2020-02-15,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,15,01,0.0,136.8
1082,2020-02-15,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,15,02,0.0,136.8
1083,2020-02-15,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2020,02,15,03,0.0,136.8
